step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17,CASH_OUT,316781.22,C1971648849,0.0,0.0,C1726321434,603955.5,920736.72,0,0
228,TRANSFER,2184443.82,C960653026,10360.0,0.0,C1647198418,111298.27,2295742.09,0,0
302,TRANSFER,950662.01,C469684764,9555.0,0.0,C1100984236,0.0,950662.01,0,0
323,TRANSFER,334790.89,C2135188443,334790.89,0.0,C1068035657,0.0,0.0,1,0
10,CASH_OUT,96556.71,C777049308,15703.0,0.0,C1394878885,570374.54,499164.77,0,0
380,TRANSFER,269173.1,C636013338,111210.74,0.0,C1828553250,965410.57,1234583.67,0,0
188,TRANSFER,359027.29,C781425525,30102.0,0.0,C6227323,6918011.16,7277038.45,0,0
185,TRANSFER,256285.41,C712662374,0.0,0.0,C2080178799,980605.44,1236890.86,0,0
39,CASH_OUT,200572.55,C1701204213,0.0,0.0,C408304912,9862329.67,10062902.22,0,0
39,CASH_OUT,263462.91,C1718084287,0.0,0.0,C682399564,526844.18,790307.09,0,0
212,CASH_OUT,133821.03,C382190434,0.0,0.0,C789122457,389672.81,523493.84,0,0
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0.0,C1883340818,3449811.9,6965506.67,1,0
348,CASH_OUT,45106.12,C1007087420,583.0,0.0,C1779316906,1850589.04,1895695.15,0,0
358,CASH_OUT,510290.49,C367753565,0.0,0.0,C248506738,2512317.21,3022607.7,0,0
162,TRANSFER,458102.19,C1142040683,52576.0,0.0,C525901948,1605416.09,2063518.28,0,0
142,CASH_OUT,55966.22,C370431212,945.0,0.0,C610391214,0.0,55966.22,0,0
155,TRANSFER,117750.8,C10990010,0.0,0.0,C1677601349,7001530.76,7119281.56,0,0
35,CASH_OUT,92633.3,C452933768,0.0,0.0,C1341933476,265589.45,358222.75,0,0
592,CASH_OUT,69213.47,C1516021796,80729.0,11515.53,C1188199838,97388.63,166602.09,0,0
308,CASH_OUT,150400.89,C1705912691,7853.0,0.0,C1619929369,0.0,150400.89,0,0
306,CASH_OUT,140505.92,C641473740,619.0,0.0,C769081725,3003250.93,3143756.84,0,0
404,CASH_OUT,183720.71,C1780111420,0.0,0.0,C257057260,2452120.87,2635841.58,0,0
184,CASH_OUT,348930.7,C1348074499,10124.0,0.0,C1574704592,190165.89,539096.59,0,0
43,CASH_OUT,44786.13,C2025314719,0.0,0.0,C877946990,1565827.56,1610613.68,0,0
140,CASH_OUT,55630.39,C67079860,0.0,0.0,C289512700,134174.58,189804.97,0,0
700,TRANSFER,113447.92,C1407322771,113447.92,0.0,C1980457812,0.0,0.0,1,0
156,TRANSFER,1276430.3,C1192190829,342580.79,0.0,C407486639,3803738.51,5080168.8,0,0
404,CASH_OUT,47764.94,C1731300116,25188.0,0.0,C2006210463,0.0,47764.94,0,0
303,CASH_OUT,17863.46,C1397512210,562.0,0.0,C751191093,136460.58,154324.04,0,0
186,TRANSFER,1435931.93,C590056189,0.0,0.0,C928119480,1870131.35,3306063.28,0,0
261,CASH_OUT,140652.75,C1845595101,0.0,0.0,C753783321,513051.48,653704.23,0,0
326,CASH_OUT,32056.42,C225694227,30034.0,0.0,C308636759,2018459.53,2216209.21,0,0
13,CASH_OUT,208197.2,C1132322052,46714.35,0.0,C967218202,1253132.03,1648055.17,0,0
210,TRANSFER,373636.42,C1634651989,25638.0,0.0,C1997165882,1732731.93,2106368.34,0,0
33,CASH_OUT,211691.64,C1698042202,0.0,0.0,C1248300587,1119973.0,1331664.64,0,0
164,CASH_OUT,27947.12,C1789852534,42224.0,14276.88,C1794961269,0.0,27947.12,0,0
209,TRANSFER,264769.37,C1742007658,265363.0,593.63,C2039337580,0.0,264769.37,0,0
229,CASH_OUT,310096.44,C1871165607,0.0,0.0,C462942771,4034536.59,4344633.03,0,0
185,CASH_OUT,141294.22,C1711886229,0.0,0.0,C2103895356,793542.28,934836.5,0,0
330,CASH_OUT,397344.15,C1039476042,0.0,0.0,C265146137,2142111.12,2539455.27,0,0
16,CASH_OUT,374549.25,C633173368,0.0,0.0,C1889745809,842727.0,1217276.25,0,0
209,CASH_OUT,103153.38,C1225602191,0.0,0.0,C1321370743,1678278.6,1781431.98,0,0
330,CASH_OUT,204391.62,C1776407749,56.0,0.0,C286418907,24938.45,229330.07,0,0
282,CASH_OUT,105412.44,C279803413,0.0,0.0,C2115715605,1123589.24,1229001.68,0,0
280,CASH_OUT,176182.72,C687159483,0.0,0.0,C565957561,3380398.54,3556581.25,0,0
259,CASH_OUT,21956.63,C528262844,1497.0,0.0,C1758839941,1510746.03,1532702.67,0,0
284,TRANSFER,322541.07,C1403016189,263.0,0.0,C1271208197,155408.56,477949.64,0,0
42,CASH_OUT,205511.14,C1333517037,12733.0,0.0,C104280200,644188.52,849699.65,0,0
427,CASH_OUT,3890627.92,C901257542,3890627.92,0.0,C1688196964,0.0,3890627.92,1,0
182,CASH_OUT,14501.84,C1865512932,0.0,0.0,C596432965,549128.98,563630.82,0,0
203,CASH_OUT,164461.44,C1359341243,5324.0,0.0,C556367201,8423200.63,8633133.41,0,0
188,CASH_OUT,237652.07,C1562711896,0.0,0.0,C349402684,310609.45,875620.24,0,0
275,CASH_OUT,100816.68,C1915611043,24555.0,0.0,C447326118,21906.67,122723.35,0,0
325,CASH_OUT,357881.94,C1957447121,0.0,0.0,C1793216114,7032290.08,7390172.02,0,0
16,CASH_OUT,114711.3,C251464608,222422.0,107710.7,C457481745,482061.12,596772.43,0,0
326,CASH_OUT,23203.65,C1196298372,72634.0,49430.35,C2057026762,0.0,23203.65,0,0
351,CASH_OUT,186845.23,C1754062920,0.0,0.0,C45530748,297412.57,484257.8,0,0
154,CASH_OUT,238197.04,C55758164,121990.0,0.0,C167998635,3832936.37,4071133.42,0,0
583,CASH_OUT,459378.91,C1292819239,459378.91,0.0,C1301956941,1277879.14,1737258.05,1,0
595,TRANSFER,154150.59,C196701651,0.0,0.0,C1378163484,763199.24,917349.82,0,0
187,TRANSFER,118305.71,C209943098,676.0,0.0,C1392498496,2288417.21,2406722.92,0,0
689,TRANSFER,953615.38,C448881117,953615.38,0.0,C1434350285,0.0,0.0,1,0
359,CASH_OUT,314223.87,C2033333010,0.0,0.0,C1728460906,16527704.72,16841928.59,0,0
19,CASH_OUT,138368.0,C1149774801,0.0,0.0,C1277328743,3754504.44,3951181.57,0,0
162,CASH_OUT,177535.89,C2066492795,0.0,0.0,C759645494,1803443.54,1980979.43,0,0
205,CASH_OUT,304637.5,C665678502,0.0,0.0,C1901482172,5348479.43,5523208.88,0,0
256,CASH_OUT,26646.77,C2066063817,0.0,0.0,C244095956,9902241.29,9928888.06,0,0
409,CASH_OUT,71921.7,C1795660313,71921.7,0.0,C1624457512,42131.23,114052.93,1,0
671,CASH_OUT,3544.76,C1600071460,3544.76,0.0,C866057114,1149120.99,1152665.75,1,0
159,CASH_OUT,136615.38,C1448706287,132590.0,0.0,C1691648060,79347.22,215962.6,0,0
572,CASH_OUT,210952.24,C1444150891,210952.24,0.0,C468200037,21234.55,232186.8,1,0
380,TRANSFER,69917.71,C774158721,0.0,0.0,C1956953769,1081892.69,1151810.4,0,0
65,TRANSFER,3760068.04,C661110749,3760068.04,0.0,C90361142,0.0,0.0,1,0
162,TRANSFER,1165072.19,C1528865032,0.0,0.0,C1826315581,2188905.85,3353978.05,0,0
284,TRANSFER,555651.16,C1397703098,14687.0,0.0,C133664043,713513.81,1269164.97,0,0
137,CASH_OUT,372969.0,C1817225718,91.0,0.0,C1416106580,86090.36,459059.36,0,0
399,CASH_OUT,68315.9,C1106908666,20706.0,0.0,C931486820,664570.18,732886.08,0,0
140,CASH_OUT,283761.93,C1512213035,0.0,0.0,C521796698,3148167.44,3490095.57,0,0
133,CASH_OUT,332229.75,C957500000,0.0,0.0,C900752433,0.0,332229.75,0,0
212,CASH_OUT,11858.61,C1496799350,21072.0,9213.39,C646910962,0.0,11858.61,0,0
15,TRANSFER,851262.84,C377686189,0.0,0.0,C2116302937,2694595.01,3545857.85,0,0
158,CASH_OUT,282353.38,C201182691,0.0,0.0,C112165169,4385799.75,4668153.13,0,0
39,CASH_OUT,19587.3,C503455078,841.0,0.0,C81986188,448423.11,468010.41,0,0
348,CASH_OUT,106757.3,C249587296,25351.0,0.0,C270466337,0.0,106757.3,0,0
193,TRANSFER,131067.86,C835661158,12438.0,0.0,C617412264,3933087.0,4064154.87,0,0
700,CASH_OUT,635409.32,C1495290660,635409.32,0.0,C1551587601,1500157.41,2135566.73,1,0
328,CASH_OUT,196117.77,C1654430367,0.0,0.0,C1988872811,550956.41,747074.18,0,0
158,CASH_OUT,227995.6,C1878390300,263209.0,35213.4,C206958485,1607666.97,1835662.58,0,0
233,CASH_OUT,139994.32,C418407027,10495.0,0.0,C344698252,52318.37,192312.69,0,0
355,TRANSFER,917214.17,C382410551,0.0,0.0,C1063761442,1674506.89,2591721.06,0,0
163,CASH_OUT,184730.39,C1027636231,0.0,0.0,C498972208,1103221.65,1287952.04,0,0
373,CASH_OUT,459483.06,C189379034,0.0,0.0,C1043145275,466037.42,925520.48,0,0
403,CASH_OUT,44986.31,C260314040,5541.0,0.0,C1119490299,626136.42,671122.72,0,0
132,TRANSFER,1007838.43,C78612787,0.0,0.0,C940921906,2539949.71,3547788.14,0,0
621,CASH_OUT,91212.78,C1640821294,757252.06,666039.28,C922705218,3121344.97,3212557.75,0,0
347,CASH_OUT,124492.68,C1961686654,40016.0,0.0,C847959639,634473.11,758965.79,0,0
136,CASH_OUT,313665.17,C1594715978,95113.0,0.0,C1097065537,384666.35,698331.52,0,0
156,CASH_OUT,128402.82,C986872265,0.0,0.0,C964259597,187257.01,315659.83,0,0
703,TRANSFER,512922.65,C650074487,512922.65,0.0,C255214104,0.0,0.0,1,0
204,TRANSFER,526264.69,C1881247013,0.0,0.0,C1969764778,1094523.83,1620788.52,0,0
45,TRANSFER,582075.88,C1248022152,21786.0,0.0,C1371559808,987678.99,1569754.87,0,0
259,TRANSFER,214301.45,C551223913,1373.38,0.0,C1987368459,465543.96,679845.41,0,0
204,TRANSFER,516933.7,C840663819,39903.0,0.0,C856850335,859160.11,1376093.81,0,0
300,CASH_OUT,309027.66,C975902098,0.0,0.0,C292532193,1766854.47,2075882.12,0,0
19,CASH_OUT,174472.18,C360874853,50251.0,0.0,C876361352,150424.05,86069.86,0,0
307,CASH_OUT,301073.54,C948254417,0.0,0.0,C471039036,2889525.67,3190599.22,0,0
371,CASH_OUT,537576.6,C1530039645,10474.0,0.0,C269203600,8577548.05,9115124.65,0,0
138,CASH_OUT,274276.39,C867397429,496.0,0.0,C1641057834,0.0,274276.39,0,0
401,CASH_OUT,173821.06,C1227507892,0.0,0.0,C819268862,501064.7,674885.75,0,0
164,CASH_OUT,169483.19,C1668225660,0.0,0.0,C67999811,937966.67,1107449.86,0,0
307,CASH_OUT,31276.29,C142848144,0.0,0.0,C1528374654,105332.51,136608.8,0,0
131,CASH_OUT,706533.61,C72483680,0.0,0.0,C326127127,1481496.63,2188030.24,0,0
9,CASH_OUT,59134.19,C264678772,0.0,0.0,C111391237,143049.13,202183.32,0,0
206,CASH_OUT,117537.43,C99149661,14915.0,0.0,C1192418195,2229892.88,2347430.31,0,0
396,CASH_OUT,202347.51,C343219963,0.0,0.0,C1395258799,817355.48,1019702.99,0,0
213,CASH_OUT,1123639.01,C220508726,1123639.01,0.0,C1745434943,0.0,1123639.01,1,0
35,CASH_OUT,7289.57,C90244332,0.0,0.0,C1200367060,150861.79,158151.36,0,0
32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1,0
40,CASH_OUT,2217.01,C721646707,0.0,0.0,C1414763289,2633466.54,2635683.55,0,0
21,CASH_OUT,130199.2,C1196269177,0.0,0.0,C2115571355,462698.66,592897.86,0,0
330,TRANSFER,1878894.04,C1163460489,0.0,0.0,C1706801643,3145012.45,5023906.48,0,0
130,CASH_OUT,179586.2,C1350266992,68534.0,0.0,C573473858,384607.89,564194.09,0,0
253,CASH_OUT,154688.58,C88330847,0.0,0.0,C1629867816,956631.83,1111320.41,0,0
354,CASH_OUT,169312.7,C748404747,0.0,0.0,C261544909,769812.4,939125.1,0,0
203,CASH_OUT,25569.33,C804280700,46618.0,21048.67,C136902526,707571.37,605662.91,0,0
37,CASH_OUT,233779.6,C1880309622,0.0,0.0,C926031431,270681.0,504460.6,0,0
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0
22,CASH_OUT,199815.38,C1080793848,0.0,0.0,C1050445022,385140.86,584956.24,0,0
142,CASH_OUT,162489.2,C2016332346,0.0,0.0,C85352088,297058.15,459547.36,0,0
281,CASH_OUT,88353.66,C1596962494,10808.0,0.0,C2134111667,2267570.08,2355923.74,0,0
255,CASH_OUT,107841.28,C1676321549,0.0,0.0,C1944206053,3471221.36,3579062.64,0,0
20,CASH_OUT,220498.96,C729337426,0.0,0.0,C1459827011,1078908.73,1299407.69,0,0
695,TRANSFER,665676.43,C53387577,665676.43,0.0,C1328394120,0.0,0.0,1,0
374,CASH_OUT,390389.61,C1880119601,335545.72,0.0,C1626374608,453197.14,843586.75,0,0
256,CASH_OUT,419524.25,C1959985141,262.0,0.0,C1350158969,0.0,419524.25,0,0
592,CASH_OUT,292598.58,C485686960,4264.0,0.0,C1874475321,195621.73,488220.31,0,0
308,CASH_OUT,152518.04,C1173788415,21014.0,0.0,C1590310123,1126803.5,1279321.54,0,0
307,CASH_OUT,72607.17,C1050042100,89112.0,16504.83,C1262577882,232489.79,305096.96,0,0
154,CASH_OUT,59662.03,C1736974998,188095.0,128432.97,C1892954449,0.0,59662.03,0,0
137,TRANSFER,336392.99,C1767112091,0.0,0.0,C394297181,3241534.45,3577927.44,0,0
478,CASH_OUT,147160.19,C560519742,0.0,0.0,C69095011,4317634.53,4464794.73,0,0
165,CASH_OUT,107335.96,C1510766083,236016.0,128680.04,C1769655645,1617864.23,1725200.19,0,0
19,CASH_OUT,105213.01,C870074475,64722.0,0.0,C1593115162,120015.83,225228.84,0,0
303,CASH_OUT,239900.19,C1746420034,0.0,0.0,C2022747784,500336.14,740236.33,0,0
12,CASH_OUT,204233.22,C1567780471,0.0,0.0,C1227734949,2176794.47,4174747.45,0,0
204,CASH_OUT,69352.83,C1548280682,22490.0,0.0,C1845468387,0.0,69352.83,0,0
37,TRANSFER,2061360.27,C1789815931,0.0,0.0,C901266896,2206641.37,4547968.01,0,0
399,CASH_OUT,24309.08,C1951576410,0.0,0.0,C232400103,127965.93,152275.01,0,0
15,CASH_OUT,121975.51,C1430949480,276694.96,154719.45,C213524920,998.0,122973.51,0,0
211,CASH_OUT,163917.03,C278465266,0.0,0.0,C1856202723,1031714.57,1195631.6,0,0
226,CASH_OUT,157617.53,C1228261199,7090.0,0.0,C1833966662,22890.16,180507.69,0,0
130,CASH_OUT,3369.27,C520852677,0.0,0.0,C2103606779,713536.91,716906.17,0,0
9,CASH_OUT,629250.95,C1880212599,338768.43,0.0,C1492277693,829099.9,1709539.38,0,0
253,TRANSFER,1755691.38,C1954285344,735.28,0.0,C409856903,2826133.33,4581824.71,0,0
249,CASH_OUT,239187.73,C1663890692,0.0,0.0,C641951312,5442642.89,5681830.61,0,0
403,CASH_OUT,203093.65,C31939762,20851.8,0.0,C991384888,339500.45,542594.1,0,0
301,CASH_OUT,19744.74,C1392970387,0.0,0.0,C336420567,140087.95,159832.69,0,0
527,CASH_OUT,79323.25,C1399341304,79323.25,0.0,C2113418561,194983.92,274307.16,1,0
306,TRANSFER,190464.85,C84010365,0.0,0.0,C1803066713,1492292.84,1682757.69,0,0
186,CASH_OUT,460193.45,C1611411796,0.0,0.0,C1158064761,1376991.14,1837184.59,0,0
400,CASH_OUT,6602.93,C526683327,63802.0,57199.07,C1407890126,2307304.94,2313907.87,0,0
107,CASH_OUT,570649.33,C976192518,570649.33,0.0,C582209368,0.0,570649.33,1,0
235,CASH_OUT,342596.36,C201100921,31290.0,0.0,C753392735,2099043.47,2441639.83,0,0
180,TRANSFER,211986.55,C1625804636,0.0,0.0,C1506993170,622910.95,834897.5,0,0
259,CASH_OUT,166475.01,C517849584,52714.0,0.0,C1766549023,0.0,166475.01,0,0
132,CASH_OUT,208767.86,C1108359161,445578.63,236810.77,C1650806673,551037.21,759805.07,0,0
347,TRANSFER,396340.61,C1679949669,0.0,0.0,C121786005,1630410.08,2026750.69,0,0
158,CASH_OUT,189707.65,C1978354553,0.0,0.0,C1123488427,402366.34,592073.98,0,0
274,CASH_OUT,24279.32,C227922005,24279.32,0.0,C21837280,0.0,24279.32,1,0
324,CASH_OUT,31799.46,C1483261675,10427.0,0.0,C1655370378,11358764.57,11390564.04,0,0
132,TRANSFER,253162.15,C105056908,221078.0,0.0,C1363208344,7296503.73,7549665.88,0,0
237,CASH_OUT,10000000.0,C487836667,10000000.0,0.0,C1825256816,1188309.53,11188309.53,1,0
275,CASH_OUT,277818.82,C1856010319,0.0,0.0,C1373309143,537209.02,815027.83,0,0
139,TRANSFER,416529.17,C2022832965,834613.53,418084.37,C574653618,885998.46,1302527.63,0,0
208,TRANSFER,2278097.48,C1124494137,0.0,0.0,C333769069,6939786.72,9217884.2,0,0
330,CASH_OUT,105077.21,C1460461062,20599.0,0.0,C4272272,81732.41,186809.62,0,0
323,CASH_OUT,8528.8,C14989788,0.0,0.0,C725135787,202606.88,0.0,0,0
374,CASH_OUT,96110.22,C1564726887,21503.0,0.0,C320033535,117380.13,213490.35,0,0
350,CASH_OUT,264161.23,C1571535573,257485.0,0.0,C423176779,221883.02,486044.25,0,0
184,CASH_OUT,138753.79,C928059093,11189.0,0.0,C71878718,274226.54,412980.32,0,0
202,TRANSFER,431708.13,C337914728,20253.42,0.0,C1115795619,1309765.94,1625653.32,0,0
14,CASH_OUT,136846.94,C758286959,0.0,0.0,C1962664132,319190.34,114002.4,0,0
304,TRANSFER,534433.12,C1566760257,0.0,0.0,C2056635572,22563195.37,23097628.49,0,0
22,CASH_OUT,164679.64,C1701025302,0.0,0.0,C1434579939,1392756.01,1557435.65,0,0
276,CASH_OUT,78971.31,C1052515800,0.0,0.0,C1531332979,147235.2,226206.52,0,0
163,CASH_OUT,49839.57,C1027044874,0.0,0.0,C2032646914,3679347.25,3585588.78,0,0
372,CASH_OUT,199444.7,C138631379,0.0,0.0,C682875661,2581489.62,2780934.32,0,0
131,CASH_OUT,157133.02,C2019530487,0.0,0.0,C1315942706,1630209.52,1787342.54,0,0
244,CASH_OUT,2424380.16,C467492380,2424380.16,0.0,C576226769,509474.11,2933854.27,1,0
381,TRANSFER,685387.66,C1896222791,0.0,0.0,C1306667521,757878.27,1443265.93,0,0
36,CASH_OUT,87167.16,C1029191972,0.0,0.0,C1916096583,676388.95,843600.32,0,0
259,CASH_OUT,179934.09,C30614662,0.0,0.0,C1903187314,12243730.0,12423664.1,0,0
701,CASH_OUT,74581.07,C609725895,74581.07,0.0,C450042361,337536.17,412117.24,1,0
19,TRANSFER,2155117.49,C842989803,0.0,0.0,C947126193,2899178.59,5054296.08,0,0
121,CASH_OUT,43357.65,C805284167,43357.65,0.0,C1969723986,661905.95,705263.6,1,0
353,CASH_OUT,196600.24,C1334761811,0.0,0.0,C491678179,390810.27,587410.51,0,0
411,TRANSFER,281023.82,C1500797086,281023.82,0.0,C1892705319,0.0,0.0,1,0
182,CASH_OUT,243703.55,C1149190635,21639.0,0.0,C2114722910,0.0,243703.55,0,0
354,CASH_OUT,51616.18,C2061093022,0.0,0.0,C1003703444,1296924.22,1348540.4,0,0
41,TRANSFER,584859.06,C1507068545,369225.89,0.0,C683891649,12074807.05,12659666.11,0,0
691,CASH_OUT,612241.76,C540703512,612241.76,0.0,C1639525130,1016395.64,1628637.4,1,0
203,CASH_OUT,43461.25,C38712707,0.0,0.0,C530179357,210660.94,254122.19,0,0
159,CASH_OUT,326399.23,C1295420008,16847.0,0.0,C1698021265,193064.78,519464.01,0,0
297,CASH_OUT,91554.3,C2039580263,0.0,0.0,C1854101689,842661.75,934216.05,0,0
15,CASH_OUT,338926.6,C2129622846,0.0,0.0,C2011886624,3373660.31,3910211.32,0,0
404,CASH_OUT,2754759.04,C711547506,2754759.04,0.0,C679271363,0.0,2754759.04,1,0
402,TRANSFER,799359.07,C830859075,0.0,0.0,C575503305,987391.05,1786750.12,0,0
330,CASH_OUT,145732.57,C1718389918,0.0,0.0,C758650348,147971.67,293704.24,0,0
129,CASH_OUT,379920.3,C95313105,0.0,0.0,C1661189137,423474.16,494109.1,0,0
226,TRANSFER,1806.37,C945572632,0.0,0.0,C2144597437,5232072.02,5233878.39,0,0
359,TRANSFER,4852936.33,C2004835475,0.0,0.0,C2021025468,5431987.4,10284923.73,0,0
235,CASH_OUT,132259.35,C1150078567,11802.21,0.0,C1926453033,815354.43,947613.78,0,0
308,CASH_OUT,413814.57,C1695251824,0.0,0.0,C1796437507,6177349.15,6591163.72,0,0
231,TRANSFER,1455855.87,C325985242,91516.0,0.0,C1417788495,370530.77,1826386.64,0,0
140,CASH_OUT,50823.29,C412911817,0.0,0.0,C1205217186,676821.98,727645.27,0,0
234,CASH_OUT,248500.92,C445563660,103992.0,0.0,C1909979907,1001527.49,1250028.4,0,0
302,CASH_OUT,207131.0,C657330265,0.0,0.0,C25946208,1925370.0,2132501.0,0,0
371,CASH_OUT,167050.35,C500162936,0.0,0.0,C861296565,182133.19,349183.55,0,0
37,CASH_OUT,169090.87,C332920305,0.0,0.0,C720103842,1005788.42,1174879.3,0,0
740,TRANSFER,1312694.5,C1681615431,1312694.5,0.0,C492082350,0.0,0.0,1,0
278,TRANSFER,135632.91,C1906261364,22050.0,0.0,C2103797670,181943.36,317576.27,0,0
277,CASH_OUT,55267.51,C2111564283,30784.0,0.0,C169312732,237929.49,454399.01,0,0
308,CASH_OUT,108176.38,C1738399083,203.0,0.0,C180360443,566286.11,674462.49,0,0
275,CASH_OUT,114909.32,C376576063,89033.19,0.0,C1069622518,1025184.0,1140093.32,0,0
211,CASH_OUT,123162.76,C258021946,199970.0,76807.24,C1638645299,807141.04,930303.8,0,0
13,CASH_OUT,90750.91,C1512280937,0.0,0.0,C474596505,1155575.03,1446720.94,0,0
322,CASH_OUT,184580.87,C619126598,623.0,0.0,C1912132156,84156.82,98032.98,0,0
402,CASH_OUT,109529.38,C207882764,52067.0,0.0,C497689923,580856.89,690386.27,0,0
402,CASH_OUT,108985.94,C142688010,105144.0,0.0,C1771590905,0.0,108985.94,0,0
249,CASH_OUT,28468.72,C1262386147,31337.0,2868.28,C1430379746,243230.6,271699.32,0,0
405,TRANSFER,114009.94,C54228478,662639.0,548629.06,C1346683677,0.0,114009.94,0,0
331,CASH_OUT,34319.9,C112122503,0.0,0.0,C150961168,528037.17,562357.07,0,0
648,CASH_OUT,468638.03,C1409902854,468638.03,0.0,C1543232665,3070090.72,3538728.75,1,0
34,TRANSFER,382339.05,C19091255,28772.98,0.0,C200785834,5168960.21,5551299.26,0,0
495,CASH_OUT,245124.56,C690278203,0.0,0.0,C1168798219,459404.83,704529.38,0,0
204,CASH_OUT,29491.17,C2038659471,0.0,0.0,C359491277,94151.43,123642.6,0,0
586,CASH_OUT,441136.36,C1072485833,116298.0,0.0,C1387530291,19832.95,460969.31,0,0
94,CASH_OUT,17886.88,C1285398376,0.0,0.0,C768585171,24572.08,42458.96,0,0
301,CASH_OUT,128723.4,C1489636630,0.0,0.0,C1212773243,642187.89,770911.29,0,0
181,CASH_OUT,247961.32,C197586433,90282.0,0.0,C18925507,2588.49,250549.81,0,0
379,CASH_OUT,255708.69,C1780409567,41744.0,0.0,C1506835576,20018.35,275727.04,0,0
19,CASH_OUT,192286.71,C2073707699,43561.0,0.0,C537323309,365.0,489035.77,0,0
715,TRANSFER,329424.14,C1223797124,329424.14,0.0,C1631519993,0.0,0.0,1,0
377,CASH_OUT,489033.93,C922540199,489033.93,0.0,C1098002661,0.0,489033.93,1,0
199,CASH_OUT,3644234.06,C1786460206,3644234.06,0.0,C619550945,277282.56,3921516.62,1,0
138,CASH_OUT,192587.52,C1409699685,141450.0,0.0,C1333995587,2133669.74,2326257.26,0,0
103,CASH_OUT,1254092.1,C1741433244,1254092.1,0.0,C663883872,0.0,1254092.1,1,0
121,TRANSFER,1241118.86,C1539299608,1241118.86,0.0,C375267568,0.0,0.0,1,0
35,CASH_OUT,139492.35,C1196079119,20316.0,0.0,C1514316001,2694667.9,2834160.24,0,0
276,TRANSFER,55612.02,C1305163409,0.0,0.0,C321659824,285104.62,340716.64,0,0
600,CASH_OUT,1649039.58,C1136602497,1649039.58,0.0,C1436350970,1970152.93,3619192.51,1,0
165,CASH_OUT,57395.15,C2022287513,0.0,0.0,C1124597091,3304693.96,3362089.11,0,0
510,TRANSFER,3178881.71,C1447355548,3178881.71,0.0,C110798588,0.0,0.0,1,0
316,CASH_OUT,1340263.67,C147611805,1340263.67,0.0,C1596756534,371963.94,1712227.61,1,0
325,CASH_OUT,118738.55,C1553325692,0.0,0.0,C1551889328,756530.13,875268.69,0,0
136,CASH_OUT,142203.85,C1083284673,0.0,0.0,C888696874,2203993.47,2346197.33,0,0
561,CASH_OUT,1383818.98,C602727752,1383818.98,0.0,C1182308451,26146.79,1409965.77,1,0
41,CASH_OUT,29516.37,C125438036,0.0,0.0,C1866043469,397275.38,426791.75,0,0
43,CASH_OUT,41472.39,C524317812,0.0,0.0,C88764166,1704979.68,1746452.07,0,0
529,CASH_OUT,1773151.32,C1093594459,1773151.32,0.0,C50284383,775203.68,2548354.99,1,0
41,CASH_OUT,393868.63,C779271793,12343.0,0.0,C1701164770,26088.46,419957.09,0,0
36,CASH_OUT,74492.91,C2126882494,0.0,0.0,C759357488,3340342.69,3414835.6,0,0
226,TRANSFER,7732.53,C424973828,0.0,0.0,C1714454937,3256310.08,3264042.61,0,0
396,CASH_OUT,255539.42,C1491185634,0.0,0.0,C1914203937,741814.99,997354.41,0,0
367,TRANSFER,240427.17,C1605606339,240427.17,0.0,C1490951962,0.0,0.0,1,0
40,CASH_OUT,254986.4,C1500413391,19567.0,0.0,C664572625,39050.33,294036.74,0,0
659,CASH_OUT,365066.41,C2120860489,8296.0,0.0,C587214684,0.0,365066.41,0,0
162,CASH_OUT,357645.84,C1129144980,8583.0,0.0,C1276102688,0.0,357645.84,0,0
13,CASH_OUT,275069.75,C1248212637,203510.0,0.0,C337822079,431922.0,706991.74,0,0
13,CASH_OUT,33530.61,C1918779670,0.0,0.0,C1777657824,255023.12,288553.73,0,0
401,TRANSFER,468647.46,C880089492,6516.0,0.0,C89163214,312662.08,781309.54,0,0
623,TRANSFER,67128.33,C499091192,67128.33,0.0,C871329563,0.0,0.0,1,0
44,TRANSFER,1010499.73,C985087538,0.0,0.0,C913361683,1781909.69,3318163.95,0,0
22,CASH_OUT,159175.07,C866239779,0.0,0.0,C1740028154,5300315.84,5459490.91,0,0
259,CASH_OUT,67257.01,C281101586,21389.0,0.0,C1626709679,63710.14,130967.15,0,0
158,CASH_OUT,425330.71,C538646682,30879.0,0.0,C1467515451,469210.87,894541.58,0,0
37,CASH_OUT,364438.53,C334792775,183091.0,0.0,C1964961161,0.0,364438.53,0,0
130,TRANSFER,1705510.19,C1643454340,0.0,0.0,C1196571825,3772931.18,5830248.68,0,0
158,CASH_OUT,358871.37,C1002092375,0.0,0.0,C113893574,4733820.43,5092691.8,0,0
306,CASH_OUT,13609.33,C1886356551,5196.0,0.0,C180473040,198294.2,211903.53,0,0
323,TRANSFER,25761.04,C1899367925,25761.04,0.0,C2085710932,0.0,0.0,1,0
274,CASH_OUT,529659.95,C554382574,529659.95,0.0,C1058336842,333075.03,862734.98,1,0
